uniprot_id,protein_name,n_entries,n_assigned,n_dropped,n_pockets,pocket_sizes
P34179,ADAMALYSIN II,1,,,1,[1]
P33981,Dual specificity protein kinase TTK,21,21.0,0.0,1,[21]
P33316,Deoxyuridine 5'-triphosphate nucleotidohydrolase,4,4.0,0.0,1,[4]
P32951,Sapp1p-secreted aspartic protease 1,2,2.0,0.0,1,[2]
P32589,Heat shock protein homolog SSE1,1,,,1,[1]
P32542,EIAV PROTEASE,2,2.0,0.0,1,[2]
P14555,HUMAN PHOSPHOLIPASE A2,6,6.0,0.0,1,[6]
P14410,Sucrase-isomaltase,1,,,1,[1]
P03956,FIBROBLAST COLLAGENASE,2,2.0,0.0,1,[2]
P0A720,PROTEIN (THYMIDYLATE KINASE),2,2.0,0.0,1,[2]
P08659,Luciferin 4-monooxygenase,2,2.0,0.0,1,[2]
P08631,Tyrosine-protein kinase HCK,8,7.0,1.0,1,[7]
P08581,Hepatocyte growth factor receptor,51,48.0,3.0,1,[48]
P08567,Pleckstrin,1,,,1,[1]
P08559,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",1,,,1,[1]
P08514,Integrin alphaIIB beta3,1,,,1,[1]
P08487,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",2,2.0,0.0,1,[2]
P08473,NEUTRAL ENDOPEPTIDASE,5,5.0,0.0,1,[5]
P08337,Mutator mutT protein,1,,,1,[1]
P08311,Cathepsin G,1,,,1,[1]
P08263,Glutathione S-transferase A1,1,,,1,[1]
P08246,Neutrophil elastase,8,8.0,0.0,1,[8]
P08244,OROTIDINE 5'-MONOPHOSPHATE DECARBOXYLASE,1,,,1,[1]
P08238,HEAT SHOCK PROTEIN HSP 90-BETA,5,5.0,0.0,1,[5]
P08191,FimH protein,24,24.0,0.0,1,[24]
P08179,GLYCINAMIDE RIBONUCLEOTIDE TRANSFORMYLASE,3,3.0,0.0,1,[3]
P08172,"Muscarinic acetylcholine receptor M2,Apo-cytochrome b562,Muscarinic acetylcholine receptor M2",2,2.0,0.0,1,[2]
P07986,"BETA-1,4-XYLANASE",5,5.0,0.0,1,[5]
P07949,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET PRECURSOR,4,4.0,0.0,1,[4]
P07901,Hsp90aa1 protein,1,,,1,[1]
P07900,HEAT SHOCK PROTEIN 90,139,139.0,0.0,1,[139]
P07824,PROTEIN (ARGINASE),3,3.0,0.0,1,[3]
P07822,FERRICHROME-BINDING PERIPLASMIC PROTEIN,1,,,1,[1]
P07814,Bifunctional glutamate/proline--tRNA ligase,1,,,1,[1]
P07711,Cathepsin L,17,17.0,0.0,1,[17]
P07700,Beta-1 adrenergic receptor,1,,,1,[1]
P07678,ATP synthase epsilon chain,1,,,1,[1]
P07445,STEROID DELTA-ISOMERASE,4,4.0,0.0,1,[4]
P07435,ODORANT-BINDING PROTEIN,6,6.0,0.0,1,[6]
P08709,Coagulation factor VII,32,32.0,0.0,1,[32]
P08716,Alpha-hemolysin translocation ATP-binding protein hlyB,2,2.0,0.0,1,[2]
P08799,MYOSIN,1,,,1,[1]
P09960,LEUKOTRIENE A-4 HYDROLASE,18,18.0,0.0,1,[18]
P0A6Y8,Chaperone protein DnaK,5,3.0,2.0,1,[3]
P0A6R0,3-oxoacyl-[acyl-carrier-protein] synthase III,4,4.0,0.0,1,[4]
P0A6P9,Enolase,1,,,1,[1]
P0A6L2,dihydrodipicolinate synthase,1,,,1,[1]
P0A6K3,POLYPEPTIDE DEFORMYLASE,3,3.0,0.0,1,[3]
P0A6I6,Phosphopantetheine adenylyltransferase,11,11.0,0.0,1,[11]
P0A6D3,EPSP SYNTHASE,5,5.0,0.0,1,[5]
P0A4F8,Octopine-binding periplasmic protein,1,,,1,[1]
P0A3F4,NITROGEN REGULATORY PROTEIN P-II,2,2.0,0.0,1,[2]
P0A1R0,PROTEIN HFQ,1,,,1,[1]
P0A0K8,DNA gyrase subunit B,6,6.0,0.0,1,[6]
P0A078,methionyl aminopeptidase,1,,,1,[1]
P0A017,DIHYDROFOLATE REDUCTASE,1,,,1,[1]
P09955,CARBOXYPEPTIDASE B,25,25.0,0.0,1,[25]
P08922,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE ROS,1,,,1,[1]
P09874,Poly [ADP-ribose] polymerase 1,15,15.0,0.0,1,[15]
P09838,DNA nucleotidylexotransferase,1,,,1,[1]
P09616,Alpha-hemolysin,1,,,1,[1]
P09467,"FRUCTOSE-1,6-BISPHOSPHATASE",9,9.0,0.0,1,[9]
P09464,DigA16,3,3.0,0.0,1,[3]
P09455,Retinol-binding protein 1,5,5.0,0.0,1,[5]
P09411,Phosphoglycerate kinase 1,1,,,1,[1]
P09391,RHOMBOID PROTEASE GLPG,1,,,1,[1]
P09382,Galectin-1,1,,,1,[1]
P09237,MATRILYSIN,5,5.0,0.0,1,[5]
P09211,GLUTATHIONE S-TRANSFERASE P1-1,6,6.0,0.0,1,[6]
P09104,Gamma-enolase,2,2.0,0.0,1,[2]
P09038,Fibroblast growth factor 2,2,2.0,0.0,1,[2]
P07378,3-PHOSPHOGLYCERATE KINASE,1,,,1,[1]
P07339,CATHEPSIN D,2,2.0,0.0,1,[2]
P07333,cFMS Tyrosine Kinase,7,6.0,1.0,1,[6]
P04584,HIV-2 PROTEASE,7,7.0,0.0,1,[7]
P04918,Serum amyloid A-3 protein,1,,,1,[1]
P04905,GLUTATHIONE S-TRANSFERASE,3,3.0,0.0,1,[3]
P04825,Aminopeptidase N,3,3.0,0.0,1,[3]
P04816,LEUCINE-SPECIFIC BINDING PROTEIN,2,2.0,0.0,1,[2]
P04789,TRIOSEPHOSPHATE ISOMERASE,1,,,1,[1]
P04746,Alpha-amylase,6,6.0,0.0,1,[6]
P04642,L-LACTATE DEHYDROGENASE A CHAIN,3,3.0,0.0,1,[3]
P04637,CELLULAR TUMOR ANTIGEN P53,7,7.0,0.0,1,[7]
P04632,Calpain small subunit 1,2,2.0,0.0,1,[2]
P04629,High affinity nerve growth factor receptor,11,11.0,0.0,1,[11]
P04626,Receptor tyrosine-protein kinase erbB-2,1,,,1,[1]
P04587,HIV-1 PROTEASE,34,34.0,0.0,1,[34]
P04585,HIV-1 PROTEASE,41,29.0,12.0,1,[29]
P04574,CALPAIN,1,,,1,[1]
P05050,Alpha-ketoglutarate-dependent dioxygenase AlkB,4,4.0,0.0,1,[4]
P04483,"TETRACYCLINE REPRESSOR PROTEIN CLASS B FROM TRANSPOSON TN10, TETRACYCLINE REPRESSOR PROTEIN CLASS D",1,,,1,[1]
P04439,"HLA class I histocompatibility antigen, A-11 alpha chain",16,16.0,0.0,1,[16]
P04391,ORNITHINE TRANSCARBAMOYLASE,1,,,1,[1]
P04278,SEX HORMONE-BINDING GLOBULIN,7,7.0,0.0,1,[7]
P04190,Beta-lactamase 2,6,6.0,0.0,1,[6]
P04150,GLUCOCORTICOID RECEPTOR,6,5.0,1.0,1,[5]
P04117,ADIPOCYTE LIPID-BINDING PROTEIN,5,5.0,0.0,1,[5]
P04062,Glucosylceramidase,4,4.0,0.0,1,[4]
P04058,ACETYLCHOLINESTERASE,25,25.0,0.0,1,[25]
P04036,DIHYDRODIPICOLINATE REDUCTASE,1,,,1,[1]
P04015,HPV11 REGULATORY PROTEIN E2,1,,,1,[1]
P03962,OROTIDINE 5'-PHOSPHATE DECARBOXYLASE,2,2.0,0.0,1,[2]
P03958,ADENOSINE DEAMINASE,3,3.0,0.0,1,[3]
P05020,Dihydroorotase,1,,,1,[1]
P05089,Arginase 1,11,11.0,0.0,1,[11]
P07332,Tyrosine-protein kinase Fes/Fps,2,2.0,0.0,1,[2]
P06241,Tyrosine-protein kinase Fyn,1,,,1,[1]
P07267,PROTEINASE A,2,2.0,0.0,1,[2]
P07254,CHITINASE A,2,2.0,0.0,1,[2]
P06999,6-phosphofructokinase isozyme 2,1,,,1,[1]
P06869,Urokinase-type plasminogen activator B,1,,,1,[1]
P06745,Glucose-6-phosphate isomerase,1,,,1,[1]
P06737,LIVER GLYCOGEN PHOSPHORYLASE,2,2.0,0.0,1,[2]
P06721,Cystathionine beta-lyase,2,2.0,0.0,1,[2]
P06710,DNA polymerase III subunit gamma,1,,,1,[1]
P06709,Bifunctional ligase/repressor BirA,1,,,1,[1]
P06672,PYRUVATE DECARBOXYLASE,1,,,1,[1]
P06493,Cyclin-dependent kinase 1,3,3.0,0.0,1,[3]
P06401,PROGESTERONE RECEPTOR,9,9.0,0.0,1,[9]
P06280,Alpha-galactosidase A,1,,,1,[1]
P06239,P56==LCK== TYROSINE KINASE,18,14.0,4.0,1,[14]
P05091,"ALDEHYDE DEHYDROGENASE, MITOCHONDRIAL",3,3.0,0.0,1,[3]
P06213,Insulin receptor,3,3.0,0.0,1,[3]
P06202,OLIGO-PEPTIDE BINDING PROTEIN,27,27.0,0.0,1,[27]
P06009,REACTION CENTER PROTEIN L CHAIN,1,,,1,[1]
P05981,Serine protease hepsin,2,2.0,0.0,1,[2]
P05804,Beta-glucuronidase,3,3.0,0.0,1,[3]
P05556,Integrin beta-1,1,,,1,[1]
P05543,THYROXINE-BINDING GLOBULIN,3,3.0,0.0,1,[3]
P05414,GLYCOLATE OXIDASE,1,,,1,[1]
P05413,MUSCLE FATTY ACID BINDING PROTEIN,10,10.0,0.0,1,[10]
P05230,Heparin-binding growth factor 1,1,,,1,[1]
P05164,MYELOPEROXIDASE HEAVY CHAIN,3,3.0,0.0,1,[3]
P05132,"cAMP-dependent protein kinase, alpha-catalytic subunit",5,5.0,0.0,1,[5]
P05121,PLASMINOGEN ACTIVATOR INHIBITOR 1,2,2.0,0.0,1,[2]
P0A715,2-DEHYDRO-3-DEOXYPHOSPHOOCTONATE ALDOLASE,1,,,1,[1]
P0A722,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,1,,,1,[1]
P14350,PFV integrase,2,2.0,0.0,1,[2]
P0A731,METHYLGLYOXAL SYNTHASE,3,3.0,0.0,1,[3]
P11881,"Inositol 1,4,5-trisphosphate receptor type 1",1,,,1,[1]
P11838,ENDOTHIAPEPSIN,20,20.0,0.0,1,[20]
P11609,T-cell surface glycoprotein CD1d1,9,9.0,0.0,1,[9]
P11589,Major Urinary Protein,2,2.0,0.0,1,[2]
P11588,Major Urinary Protein,1,,,1,[1]
P11558,Methyl-coenzyme M reductase I subunit alpha,1,,,1,[1]
P11474,Steroid hormone receptor ERR1,1,,,1,[1]
P11473,VITAMIN D NUCLEAR RECEPTOR,3,3.0,0.0,1,[3]
P11456,CATION-DEPENDENT MANNOSE-6-PHOSPHATE RECEPTOR,1,,,1,[1]
P11444,Mandelate racemase,1,,,1,[1]
P11439,Exotoxin A,1,,,1,[1]
P11362,FGF RECEPTOR 1,18,18.0,0.0,1,[18]
P11350,Respiratory nitrate reductase 1 gamma chain,1,,,1,[1]
P11309,Proto-oncogene serine/threonine-protein kinase Pim-1,62,62.0,0.0,1,[62]
P11172,Uridine 5'-monophosphate synthase,3,3.0,0.0,1,[3]
P11142,Heat shock cognate 71 kDa protein,2,2.0,0.0,1,[2]
P11086,PHENYLETHANOLAMINE N-METHYLTRANSFERASE,12,12.0,0.0,1,[12]
P11021,"Heat shock 70kDa protein 5 (Glucose-regulated protein, 78kDa)",5,5.0,0.0,1,[5]
P10987,Actin-5C,1,,,1,[1]
P10828,Thyroid hormone receptor beta-1,6,6.0,0.0,1,[6]
P10827,THRA protein,2,2.0,0.0,1,[2]
P10826,Retinoic acid receptor beta,1,,,1,[1]
P10721,Homo sapiens v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog,6,6.0,0.0,1,[6]
P10688,PHOSPHOLIPASE C DELTA-1,1,,,1,[1]
P10619,LYSOSOMAL PROTECTIVE PROTEIN 32 KDA CHAIN,2,2.0,0.0,1,[2]
P10415,APOPTOSIS REGULATOR BCL-2,14,14.0,0.0,1,[14]
P10384,Long-chain fatty acid transport protein,1,,,1,[1]
P10340,FLAVODOXIN,3,3.0,0.0,1,[3]
P10276,Retinoic acid receptor alpha,1,,,1,[1]
P11940,Polyadenylate-binding protein 1,1,,,1,[1]
P11978,Regulatory protein SIR4,2,2.0,0.0,1,[2]
P12004,Proliferating cell nuclear antigen,2,2.0,0.0,1,[2]
P13497,Bone morphogenetic protein 1,1,,,1,[1]
P14240,RNA-directed RNA polymerase L,2,2.0,0.0,1,[2]
P14207,Folate receptor beta,3,3.0,0.0,1,[3]
P14174,MACROPHAGE MIGRATION INHIBITORY FACTOR,17,17.0,0.0,1,[17]
P14061,TYPE 1 17 BETA-HYDROXYSTEROID DEHYDROGENASE,3,3.0,0.0,1,[3]
P13995,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",2,2.0,0.0,1,[2]
P13864,DNA (cytosine-5)-methyltransferase 1,1,,,1,[1]
P13861,CAMP-DEPENDENT PROTEIN KINASE TYPE II-ALPHA REGULATORY SUBUNIT,1,,,1,[1]
P13747,"HLA class I histocompatibility antigen, alpha chain E",1,,,1,[1]
P13689,auxin-binding protein 1,1,,,1,[1]
P13674,PROLYL 4-HYDROXYLASE SUBUNIT ALPHA-1,1,,,1,[1]
P13631,RETINOIC ACID RECEPTOR GAMMA-1,4,4.0,0.0,1,[4]
P13569,Cystic fibrosis transmembrane conductance regulator,2,2.0,0.0,1,[2]
P13513,Trichodiene synthase,2,2.0,0.0,1,[2]
P13491,L-lactate dehydrogenase A chain,1,,,1,[1]
P12271,Retinaldehyde-binding protein 1,1,,,1,[1]
P13482,PERIPLASMIC TREHALASE,4,4.0,0.0,1,[4]
P13166,Polymerase acidic protein,1,,,1,[1]
P13100,THYMIDYLATE SYNTHASE,1,,,1,[1]
P13081,BLEOMYCIN RESISTANCE DETERMINANT,1,,,1,[1]
P13053,Vitamin D3 receptor,23,23.0,0.0,1,[23]
P13051,Uracil-DNA glycosylase,2,2.0,0.0,1,[2]
P13009,Methionine synthase,2,2.0,0.0,1,[2]
P12821,ANGIOTENSIN CONVERTING ENZYME,22,22.0,0.0,1,[22]
P12724,EOSINOPHIL CATIONIC PROTEIN,1,,,1,[1]
P12694,2-OXOISOVALERATE DEHYDROGENASE ALPHA SUBUNIT,1,,,1,[1]
P12530,15-LIPOXYGENASE,1,,,1,[1]
P12497,HIV-1 PROTEASE,30,16.0,14.0,1,[16]
P12493,Capsid protein p24,3,3.0,0.0,1,[3]
P10253,Lysosomal alpha-glucosidase,2,2.0,0.0,1,[2]
P10153,NONSECRETORY RIBONUCLEASE,1,,,1,[1]
P0DPI1,Botulinum neurotoxin A light chain,11,11.0,0.0,1,[11]
P0A9M5,Xanthine phosphoribosyltransferase,1,,,1,[1]
P0ACT6,HTH-type transcriptional regulator UidR,1,,,1,[1]
P0ACT4,TETRACYCLINE REPRESSOR,1,,,1,[1]
P0ACC7,Bifunctional protein glmU,2,2.0,0.0,1,[2]
P0AC13,Dihydropteroate synthase,8,8.0,0.0,1,[8]
P0ABZ6,Chaperone surA,2,2.0,0.0,1,[2]
P0ABQ4,DIHYDROFOLATE REDUCTASE,4,4.0,0.0,1,[4]
P0ABP9,Purine nucleoside phosphorylase,1,,,1,[1]
P0ABP8,PURINE NUCLEOSIDE PHOSPHORYLASE,2,2.0,0.0,1,[2]
P0ABF6,CYTIDINE DEAMINASE,1,,,1,[1]
P0ABE7,"Soluble cytochrome b562, Delta-type opioid receptor chimeric protein",7,5.0,2.0,1,[5]
P0AB91,"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive",1,,,1,[1]
P0AB71,PROTEIN (FRUCTOSE-BISPHOSPHATE ALDOLASE II),1,,,1,[1]
P0AAI5,3-oxoacyl-[acyl-carrier-protein] synthase 2,2,2.0,0.0,1,[2]
P0A9M2,Hypoxanthine-guanine phosphoribosyltransferase,1,,,1,[1]
P0AE18,Methionine aminopeptidase,20,20.0,0.0,1,[20]
P0A9H3,"Lysine decarboxylase, inducible",1,,,1,[1]
P0A988,DNA polymerase III subunit beta,8,8.0,0.0,1,[8]
P0A910,"Outer membrane protein A,Vitamin B12-binding protein",1,,,1,[1]
P0A8Q6,ATP-DEPENDENT CLP PROTEASE ADAPTER PROTEIN CLPS,2,2.0,0.0,1,[2]
P0A8N7,Putative lysyl-tRNA synthetase,1,,,1,[1]
P0A8M3,Threonine--tRNA ligase,4,4.0,0.0,1,[4]
P0A8I8,Ribosomal RNA large subunit methyltransferase H,1,,,1,[1]
P0A886,Thymidylate synthase,1,,,1,[1]
P0A884,THYMIDYLATE SYNTHASE,6,6.0,0.0,1,[6]
P0A825,SERINE HYDROXYMETHYLTRANSFERASE,1,,,1,[1]
P0A7Y4,Reverse transcriptase/RNaseH,1,,,1,[1]
P0A786,ASPARTATE CARBAMOYLTRANSFERASE CATALYTIC CHAIN,3,3.0,0.0,1,[3]
P0A749,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,1,,,1,[1]
P0AD65,"Peptidoglycan D,D-transpeptidase MrdA",2,2.0,0.0,1,[2]
P0AE70,Endoribonuclease MazF,1,,,1,[1]
P0DPI0,Botulinum neurotoxin A light-chain,1,,,1,[1]
P0C512,Ribulose bisphosphate carboxylase large chain,1,,,1,[1]
P0DPB9,phenazine biosynthesis protein phzD,1,,,1,[1]
P0DP23,CALMODULIN,5,5.0,0.0,1,[5]
P0DOX5,"Fab 2g12, heavy chain",3,3.0,0.0,1,[3]
P0DOE3,AimR transcriptional regulator,1,,,1,[1]
P0DMV8,Heat shock 70 kDa protein 1A/1B,6,6.0,0.0,1,[6]
P0CY29,Candidapepsin-3,1,,,1,[1]
P0C6X7,Replicase polyprotein 1ab,5,3.0,2.0,1,[3]
P0C6X5,3C-like proteinase,1,,,1,[1]
P0C6W3,3C-like proteinase,3,3.0,0.0,1,[3]
P0C6V5,Infectious bronchitis virus (IBV) main protease,1,,,1,[1]
P0C6U8,Replicase polyprotein 1ab,10,8.0,2.0,1,[8]
P0C6F2,Gag-Pol polyprotein,9,8.0,1.0,1,[8]
P0C559,"DNA gyrase subunit B,DNA gyrase subunit B,DNA gyrase subunit B",2,2.0,0.0,1,[2]
P0AG80,SN-GLYCEROL-3-PHOSPHATE-BINDING PERIPLASMIC PROTEIN UGPB,1,,,1,[1]
P0AEG4,Thiol:disulfide interchange protein DsbA,1,,,1,[1]
P0AG18,Phosphoribosylaminoimidazole carboxylase catalytic subunit,1,,,1,[1]
P0AG16,Amidophosphoribosyltransferase,1,,,1,[1]
P0AFM2,Glycine betaine-binding periplasmic protein,1,,,1,[1]
P0AFK9,SPERMIDINE/PUTRESCINE-BINDING PROTEIN,1,,,1,[1]
P0AFG9,Pyruvate dehydrogenase E1 component,2,2.0,0.0,1,[2]
P0AFG8,Pyruvate dehydrogenase E1 component,2,2.0,0.0,1,[2]
P0AF18,N-acetylglucosamine-6-phosphate deacetylase,1,,,1,[1]
P0AF12,MTA/SAH nucleosidase,5,5.0,0.0,1,[5]
P0AEY0,"Maltose-binding periplasmic protein,Induced myeloid leukemia cell differentiation protein Mcl-1",1,,,1,[1]
P0AEU0,HISTIDINE-BINDING PROTEIN,1,,,1,[1]
P0AES7,DNA gyrase subunit B,2,2.0,0.0,1,[2]
P0AES6,GYRASE,7,7.0,0.0,1,[7]
P0AEQ3,GLUTAMINE BINDING PROTEIN,1,,,1,[1]
X5EN43,"DNA TOPOISOMERASE IV, B SUBUNIT",1,,,1,[1]
